"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Emmanuel Rivera","KCR","46","151","4","15","16","0","5.3%","22.5%",".163",".233",".199",".252",".362",".268","","71","-0.8","-5.7","-0.5","-0.2","19890"
"Max Schrock","CIN","9","19","0","1","1","0","5.3%","26.3%",".000",".231",".167",".211",".167",".176","","3","0.0","-2.2","0.0","-0.2","17750"
"Mark Kolozsvary","CIN","6","11","0","0","1","0","0.0%","45.5%",".091",".167",".091",".091",".182",".115","","-39","-0.3","-2.1","0.2","-0.2","21304"
"Eloy Jimenez","CHW","11","39","1","2","7","0","5.1%","25.6%",".111",".269",".222",".256",".333",".257","","66","0.1","-1.4","-1.4","-0.2","17484"
"Yuli Gurriel","HOU","69","271","6","25","21","3","5.5%","13.7%",".159",".243",".226",".277",".385",".289","","90","0.4","-2.5","-7.5","-0.2","19198"
"Elehuris Montero","COL","8","25","0","2","0","0","4.0%","40.0%",".042",".286",".167",".200",".208",".184","","0","0.1","-2.9","0.4","-0.2","20543"
"Austin Nola","SDP","54","206","2","22","23","1","7.8%","15.0%",".073",".263",".235",".306",".307",".276","","78","-0.7","-6.0","-2.8","-0.2","15941"
"Yoan Moncada","CHW","31","122","3","9","14","0","4.9%","29.5%",".113",".237",".183",".230",".296",".230","","47","0.7","-6.6","1.1","-0.2","17232"
"Miguel Cabrera","DET","64","250","3","16","25","0","4.8%","26.0%",".069",".399",".300",".336",".369",".308","","101","-3.2","-2.9","-6.7","-0.2","1744"
"Aaron Whitefield","LAA","5","11","0","0","0","0","0.0%","45.5%",".000",".000",".000",".000",".000",".000","","-100","-0.1","-2.8","0.7","-0.2","19938"
"Drew Ellis","- - -","7","17","0","2","1","0","5.9%","41.2%",".063",".333",".188",".235",".250",".219","","36","0.2","-1.1","-1.3","-0.2","19873"
"Chris Okey","CIN","7","13","0","3","0","0","0.0%","38.5%",".000",".286",".167",".231",".167",".192","","13","-0.1","-1.5","-0.9","-0.2","19245"
"Estevan Florial","NYY","4","12","0","0","0","1","8.3%","33.3%",".000",".000",".000",".083",".000",".058","","-76","0.2","-2.2","-0.1","-0.2","19151"
"Sebastian Rivero","KCR","3","8","0","0","0","0","12.5%","50.0%",".000",".000",".000",".125",".000",".086","","-58","0.1","-1.3","-0.8","-0.2","21735"
"Sean Bouchard","COL","3","9","0","1","0","0","22.2%","22.2%",".000",".000",".000",".222",".000",".153","","-21","0.0","-1.3","-0.9","-0.2","21270"
"Steven Souza Jr.","SEA","6","19","0","0","1","0","0.0%","42.1%",".000",".273",".158",".158",".158",".140","","-13","-0.3","-2.7","0.2","-0.2","5667"
"Nick Madrigal","CHC","31","115","0","8","2","1","4.3%","14.8%",".028",".264",".222",".263",".250",".233","","45","-0.6","-8.2","2.2","-0.2","20521"
"Rylan Bannon","BAL","4","15","0","0","0","0","0.0%","33.3%",".000",".222",".143",".200",".143",".166","","-1","0.1","-1.6","-0.8","-0.2","19768"
"Michael Hermosillo","CHC","17","35","0","2","2","0","11.4%","40.0%",".036",".143",".071",".257",".107",".202","","24","0.3","-2.9","-0.3","-0.2","16285"
"Andrew Knapp","PIT","11","35","0","2","2","0","8.6%","25.7%",".032",".182",".129",".229",".161",".192","","19","0.4","-3.0","-0.3","-0.2","14942"
"Travis Swaggerty","PIT","5","9","0","0","0","0","0.0%","44.4%",".000",".200",".111",".111",".111",".098","","-44","0.0","-1.5","-0.9","-0.2","24491"
"Francisco Mejia","TBR","45","139","3","15","14","0","0.7%","24.5%",".131",".277",".226",".230",".358",".252","","67","-0.7","-5.8","-0.7","-0.2","16403"
"Taylor Motter","CIN","2","6","0","0","0","0","0.0%","50.0%",".000",".333",".167",".167",".167",".147","","-17","0.0","-0.8","-1.5","-0.2","12399"
"Stuart Fairchild","- - -","8","11","0","1","0","0","0.0%","45.5%",".000",".000",".000",".000",".000",".000","","-100","0.0","-2.7","0.1","-0.2","20321"
"Justin Upton","SEA","11","38","0","0","2","0","10.5%","39.5%",".031",".235",".125",".263",".156",".214","","39","0.0","-2.6","-0.9","-0.2","5222"
"Diego Castillo","PIT","63","203","8","20","19","1","4.4%","26.1%",".159",".214",".190",".232",".349",".252","","60","-0.5","-10.2","0.9","-0.2","19906"
"Jason Heyward","CHC","48","151","1","15","10","1","7.3%","21.2%",".073",".260",".204",".278",".277",".254","","59","0.0","-7.5","-0.1","-0.2","4940"
"Bobby Dalbec","BOS","70","209","5","23","18","2","9.1%","28.2%",".124",".268",".205",".287",".330",".276","","74","1.5","-4.6","-4.3","-0.2","19966"
"Victor Reyes","DET","23","77","0","6","5","0","2.6%","18.2%",".067",".361",".293",".312",".360",".295","","92","-1.1","-1.9","-2.9","-0.3","15487"
"Frank Schwindel","CHC","62","245","8","21","33","0","6.1%","20.0%",".149",".266",".237",".282",".386",".290","","83","-1.2","-6.2","-4.7","-0.3","15351"
"A.J. Pollock","CHW","58","221","4","28","23","1","4.5%","21.3%",".125",".289",".240",".276",".365",".280","","82","0.8","-3.7","-5.6","-0.3","9256"
"Yu Chang","- - -","22","59","1","5","2","0","6.8%","42.4%",".077",".231",".135",".237",".212",".215","","36","-0.7","-5.3","0.8","-0.3","14773"
"Josh Lowe","TBR","28","106","1","12","7","2","6.6%","38.7%",".112",".286",".173",".229",".286",".224","","47","0.9","-5.4","-0.3","-0.3","19953"
"Aledmys Diaz","HOU","45","147","3","12","14","0","5.4%","19.0%",".080",".252",".217",".265",".297",".252","","64","-2.5","-8.4","1.3","-0.3","15937"
"Rodolfo Castro","PIT","21","78","1","6","4","2","6.4%","24.4%",".099",".255",".197",".269",".296",".256","","62","-1.1","-4.6","-0.6","-0.3","21987"
"T.J. Friedl","CIN","29","100","0","13","7","5","5.0%","18.0%",".089",".240",".200",".250",".289",".238","","44","0.9","-5.7","-0.3","-0.3","19522"
"Ryan O'Hearn","KCR","32","60","1","4","7","0","6.7%","28.3%",".073",".263",".200",".250",".273",".234","","47","0.2","-3.3","-1.1","-0.3","16442"
"Matt Davidson","- - -","13","37","2","3","3","0","8.1%","35.1%",".176",".158",".147",".216",".324",".239","","53","-0.2","-2.2","-1.6","-0.3","7226"
"Jonathan Arauz","- - -","10","28","1","3","3","0","0.0%","32.1%",".115",".118",".115",".111",".231",".142","","-14","0.3","-3.6","0.1","-0.3","20275"
"Gavin Sheets","CHW","51","175","5","12","12","0","7.4%","22.3%",".138",".259",".219",".286",".356",".285","","86","-0.6","-3.4","-4.7","-0.3","19901"
"Chad Pinder","OAK","53","195","5","16","16","2","3.6%","33.3%",".129",".325",".231",".258",".360",".269","","78","0.0","-5.0","-3.7","-0.3","15191"
"Abraham Toro","SEA","62","221","7","24","20","1","5.4%","15.4%",".156",".180",".180",".226",".337",".243","","60","0.1","-9.9","0.4","-0.3","19844"
"Mickey Moniak","PHI","12","36","0","2","1","0","8.3%","38.9%",".000",".222",".125",".200",".125",".160","","-4","0.3","-4.1","0.2","-0.3","19956"
"Austin Meadows","DET","36","147","0","9","11","0","10.9%","11.6%",".078",".288",".250",".347",".328",".308","","101","-1.3","-1.2","-6.1","-0.3","15672"
"Niko Goodrum","HOU","15","45","0","2","1","1","4.4%","51.1%",".047",".250",".116",".156",".163",".146","","-11","0.8","-4.8","0.7","-0.3","12092"
"Alcides Escobar","WSN","36","128","0","11","8","1","3.9%","24.2%",".066",".300",".223",".266",".289",".248","","54","0.7","-6.3","-0.9","-0.3","6310"
"Michael Perez","PIT","30","95","6","8","11","1","5.3%","24.2%",".202",".150",".169",".213",".371",".253","","60","-1.0","-5.4","-0.6","-0.3","12977"
"Salvador Perez","KCR","57","236","11","25","34","0","3.8%","27.5%",".215",".245",".211",".254",".426",".292","","88","-1.6","-4.9","-5.2","-0.3","7304"
"Dom Nunez","COL","12","36","0","3","2","0","16.7%","19.4%",".036",".174",".143",".278",".179",".224","","26","0.2","-3.0","-1.1","-0.3","15055"
"Willians Astudillo","MIA","17","38","1","5","4","1","2.6%","5.3%",".081",".265",".270",".289",".351",".282","","83","-0.3","-1.1","-3.0","-0.3","15608"
"Yonny Hernandez","ARI","12","28","0","2","0","2","7.1%","14.3%",".000",".100",".083",".154",".083",".121","","-31","0.8","-3.6","-0.2","-0.3","19432"
"Anthony Bemboom","BAL","22","59","1","4","1","0","10.2%","28.8%",".096",".147",".115",".207",".212",".196","","20","0.0","-5.3","0.7","-0.3","13854"
"Luis Campusano","SDP","4","13","0","1","1","0","0.0%","15.4%",".000",".091",".083",".077",".083",".068","","-61","-0.4","-2.9","-0.4","-0.3","22217"
"Yasmani Grandal","CHW","50","201","2","6","15","1","13.4%","22.4%",".052",".236",".185",".294",".237",".249","","60","-2.1","-11.1","1.9","-0.3","11368"
"Christian Arroyo","BOS","37","107","4","12","13","3","3.7%","15.9%",".153",".205",".204",".255",".357",".269","","69","1.0","-2.8","-3.6","-0.3","16434"
"Bryson Stott","PHI","49","167","4","21","21","3","8.4%","22.8%",".105",".216",".183",".251",".288",".244","","52","0.5","-9.1","0.2","-0.3","26294"
"Heliot Ramos","SFG","7","14","0","2","0","0","7.1%","21.4%",".000",".200",".154",".214",".154",".176","","11","0.0","-1.5","-2.1","-0.3","22515"
"Guillermo Heredia","ATL","39","60","3","9","6","0","10.0%","43.3%",".241",".160",".130",".217",".370",".256","","59","0.3","-2.7","-2.5","-0.3","18721"
"Kevin Padlo","- - -","10","23","0","0","3","0","4.3%","39.1%",".045",".308",".182",".217",".227",".200","","29","-0.2","-2.1","-1.8","-0.3","16593"
"Kris Bryant","COL","20","86","0","13","4","0","9.3%","17.4%",".053",".323",".267",".337",".320",".296","","75","0.0","-2.6","-3.5","-0.3","15429"
"Kelvin Gutierrez","BAL","12","33","0","2","3","1","12.1%","24.2%",".036",".200",".143",".250",".179",".209","","29","0.0","-2.7","-1.5","-0.3","17468"
"Andrelton Simmons","CHC","29","72","0","7","7","4","5.6%","15.3%",".000",".218",".182",".229",".182",".191","","17","0.1","-7.1","1.4","-0.3","10847"
"Zach Reks","TEX","16","34","0","3","3","0","0.0%","29.4%",".029",".375",".265",".265",".294",".245","","58","-0.2","-1.8","-2.4","-0.3","19667"
"Kevin Plawecki","BOS","28","83","1","6","5","0","10.8%","20.5%",".071",".189",".157",".268",".229",".236","","45","-0.9","-6.1","0.2","-0.3","13807"
"Bradley Zimmer","TOR","55","73","1","9","1","1","6.8%","41.1%",".109",".182",".109",".208",".219",".201","","22","0.2","-6.2","0.7","-0.3","16221"
"Dee Strange-Gordon","WSN","23","59","0","6","2","3","0.0%","13.6%",".051",".353",".305",".305",".356",".288","","81","-0.3","-1.6","-3.8","-0.3","8203"
"Donovan Walton","- - -","21","64","1","9","8","0","1.6%","17.2%",".161",".180",".161",".188",".323",".220","","40","-0.4","-5.0","-0.6","-0.3","19314"
"Alex Kirilloff","MIN","23","80","1","7","12","0","2.5%","26.3%",".110",".321",".247",".278",".356",".276","","79","-0.1","-2.1","-3.7","-0.3","20325"
"Ehire Adrianza","WSN","13","39","0","2","1","0","5.1%","30.8%",".027",".280",".189",".231",".216",".204","","25","0.0","-3.4","-1.3","-0.4","8418"
"Paul DeJong","STL","24","86","1","6","7","3","8.1%","29.1%",".078",".173",".130",".209",".208",".194","","24","0.9","-6.8","0.3","-0.4","18015"
"Bobby Bradley","CLE","8","17","0","1","0","0","0.0%","52.9%",".000",".250",".118",".118",".118",".104","","-44","0.0","-2.8","-1.3","-0.4","17278"
"Seth Beer","ARI","27","93","1","4","9","0","8.6%","25.8%",".074",".281",".210",".301",".284",".265","","65","-0.9","-4.7","-2.2","-0.4","20493"
"Andrew Knizner","STL","46","139","1","10","12","0","10.1%","21.6%",".058",".244",".190",".290",".248",".253","","63","-0.3","-6.4","-2.1","-0.4","19514"
"Jeimer Candelario","DET","58","219","5","20","18","0","5.5%","24.7%",".127",".233",".190",".242",".317",".248","","58","-0.9","-11.2","0.6","-0.4","13621"
"Lars Nootbaar","STL","31","77","2","9","7","1","9.1%","31.2%",".116",".182",".145",".221",".261",".218","","40","-0.5","-6.0","-0.6","-0.4","21454"
"Jose Rojas","LAA","7","23","0","1","1","0","0.0%","34.8%",".087",".200",".130",".130",".217",".148","","-13","-0.1","-3.0","-1.7","-0.4","19331"
"Akil Baddoo","DET","17","55","1","5","2","1","9.1%","27.3%",".080",".176",".140",".218",".220",".204","","27","0.6","-4.0","-1.8","-0.4","22168"
"Tyler Nevin","BAL","38","141","2","17","13","0","12.1%","24.1%",".068",".226",".179",".298",".248",".258","","64","-1.1","-6.9","-1.6","-0.4","17893"
"Ernie Clement","CLE","44","117","0","12","5","0","6.0%","15.4%",".028",".225",".189",".250",".217",".216","","36","-0.5","-8.9","1.2","-0.4","20352"
"Alex Dickerson","ATL","13","36","1","3","2","0","8.3%","25.0%",".091",".130",".121",".194",".212",".189","","14","-0.6","-4.3","-1.1","-0.4","12649"
"Luis Torrens","SEA","36","118","0","8","8","0","6.8%","32.2%",".019",".338",".222",".280",".241",".239","","57","-1.6","-7.3","-0.6","-0.4","15905"
"Randal Grichuk","COL","64","245","8","27","35","2","4.9%","26.9%",".140",".327",".259",".302",".399",".307","","82","-0.6","-5.8","-7.1","-0.5","10243"
"Jack Mayfield","LAA","23","74","1","8","6","1","4.1%","23.0%",".086",".231",".186",".230",".271",".224","","41","-0.5","-5.4","-1.4","-0.5","15402"
"Hoy Park","PIT","20","57","2","6","6","1","5.3%","26.3%",".163",".265",".224",".273",".388",".284","","81","0.2","-1.1","-5.3","-0.5","18027"
"Jake Fraley","CIN","15","48","1","5","3","1","8.3%","25.0%",".116",".133",".116",".208",".233",".205","","22","0.7","-3.8","-2.3","-0.5","19260"
"Eddy Alvarez","LAD","14","27","0","1","3","1","0.0%","33.3%",".000",".235",".160",".154",".160",".136","","-16","0.2","-3.5","-1.9","-0.5","16959"
"Jonathan India","CIN","24","105","2","8","9","1","2.9%","22.9%",".092",".278",".224",".276",".316",".266","","63","-0.9","-5.5","-2.6","-0.5","21523"
"Jo Adell","LAA","25","87","3","5","10","1","3.4%","34.5%",".167",".353",".250",".276",".417",".300","","95","-0.7","-1.2","-6.1","-0.5","20220"
"Marcell Ozuna","ATL","73","309","14","36","32","2","6.8%","23.0%",".180",".249",".226",".282",".406",".299","","88","-2.9","-7.3","-8.1","-0.5","10324"
"Charlie Culberson","TEX","41","74","0","13","7","2","5.4%","28.4%",".015",".370",".254",".296",".269",".256","","65","0.0","-2.9","-4.1","-0.5","3298"
"Sergio Alcantara","- - -","45","95","1","9","10","0","3.2%","26.3%",".080",".203",".159",".183",".239",".184","","14","-1.6","-11.3","3.2","-0.5","16417"
"Corey Dickerson","STL","38","106","2","11","11","0","5.7%","18.9%",".092",".221",".194",".245",".286",".233","","50","0.1","-6.2","-2.3","-0.5","10762"
"Albert Pujols","STL","40","136","4","11","17","1","9.6%","18.4%",".138",".211",".198",".294",".336",".283","","83","-3.6","-6.3","-3.4","-0.5","1177"
"Tucker Barnhart","DET","49","155","0","6","7","0","6.5%","29.7%",".028",".313",".214",".265",".241",".231","","47","-0.8","-10.1","0.4","-0.5","10200"
"Raimel Tapia","TOR","64","220","3","23","21","4","3.6%","18.6%",".106",".309",".260",".286",".365",".285","","81","0.5","-4.3","-7.5","-0.5","14350"
"Jason Castro","HOU","34","88","1","6","3","1","9.1%","45.5%",".064",".211",".115",".205",".179",".183","","15","0.5","-7.8","0.1","-0.5","8722"
"Vidal Brujan","TBR","42","144","2","10","15","4","7.6%","24.3%",".084",".198",".160",".222",".244",".211","","38","-1.2","-11.2","1.7","-0.5","20536"
"Travis Demeritte","ATL","26","96","3","9","6","0","6.3%","33.3%",".124",".291",".213",".260",".337",".263","","64","-1.5","-5.6","-2.9","-0.5","15958"
"Nick Castellanos","PHI","76","319","8","31","40","3","6.6%","23.5%",".139",".305",".248",".301",".388",".302","","91","-1.1","-4.6","-11.7","-0.5","11737"
"Tyler Wade","LAA","66","160","1","22","8","8","5.6%","20.0%",".055",".277",".221",".271",".276",".247","","58","-0.6","-8.3","-2.0","-0.5","15730"
"Oscar Mercado","- - -","50","120","4","17","16","2","2.5%","23.3%",".174",".226",".200",".225",".374",".257","","65","-0.3","-5.0","-4.0","-0.5","16375"
"Juan Lagares","LAA","20","62","0","4","0","0","3.2%","24.2%",".067",".244",".183",".210",".250",".203","","26","-0.1","-5.3","-1.9","-0.6","5384"
"Jackie Bradley Jr.","BOS","68","230","1","13","22","2","6.5%","20.4%",".089",".261",".207",".259",".296",".248","","54","-0.4","-12.3","-0.1","-0.6","12984"
"Robbie Grossman","DET","59","234","2","19","18","2","11.5%","29.9%",".075",".313",".215",".316",".290",".279","","81","-1.9","-7.0","-5.6","-0.6","5254"
"Hanser Alberto","LAD","36","74","2","8","5","0","1.4%","17.6%",".123",".259",".233",".243",".356",".260","","67","-1.2","-4.1","-3.8","-0.6","11902"
"Bryan De La Cruz","MIA","57","148","4","15","14","2","6.8%","23.6%",".125",".255",".213",".270",".338",".270","","75","-1.5","-5.9","-4.7","-0.6","19600"
"Lucius Fox","WSN","10","28","0","2","2","1","3.6%","32.1%",".000",".125",".080",".115",".080",".095","","-49","0.2","-4.8","-1.9","-0.6","18899"
"Sam Hilliard","COL","41","126","2","13","12","2","9.5%","27.0%",".107",".205",".161",".238",".268",".229","","30","0.6","-9.9","-0.2","-0.6","17954"
"Martin Maldonado","HOU","54","188","5","18","16","0","6.9%","31.9%",".124",".179",".141",".210",".265",".214","","37","-1.8","-15.1","3.5","-0.6","6887"
"Yoshi Tsutsugo","PIT","35","135","2","8","15","0","13.3%","23.0%",".080",".214",".177",".281",".257",".249","","58","-0.9","-7.7","-2.8","-0.6","27459"
"Brad Miller","TEX","55","168","7","16","27","4","7.1%","27.4%",".142",".252",".213",".268",".355",".275","","79","-0.4","-4.5","-6.6","-0.6","12775"
"Matt Beaty","SDP","17","40","0","6","1","0","5.0%","15.0%",".081",".129",".108",".175",".189",".168","","6","-0.3","-4.8","-2.5","-0.6","17710"
"Travis Shaw","BOS","7","19","0","0","0","0","0.0%","36.8%",".000",".000",".000",".000",".000",".000","","-100","0.1","-4.6","-2.0","-0.6","11982"
"Billy McKinney","OAK","23","57","1","3","4","0","7.0%","28.1%",".077",".111",".096",".158",".173",".144","","-11","-2.1","-9.2","1.4","-0.6","15654"
"Riley Adams","WSN","27","88","3","8","5","0","10.2%","29.5%",".128",".245",".192",".284",".321",".274","","72","-1.2","-4.1","-5.0","-0.6","19864"
"Chris Owings","BAL","27","68","0","6","0","1","14.7%","35.3%",".036",".188",".107",".254",".143",".204","","26","-0.9","-6.5","-1.9","-0.7","10030"
"Lorenzo Cain","MIL","43","156","1","17","9","2","5.1%","23.1%",".055",".229",".179",".231",".234",".212","","30","-0.5","-13.4","1.7","-0.7","9077"
"Taylor Walls","TBR","65","215","3","19","11","5","8.8%","27.0%",".108",".216",".164",".242",".272",".233","","54","0.1","-11.1","-2.0","-0.7","22458"
"Carson Kelly","ARI","31","102","1","8","8","0","4.9%","24.5%",".065",".159",".129",".186",".194",".175","","5","-0.5","-12.0","1.8","-0.7","13620"
"Cole Tucker","PIT","18","63","0","3","2","1","0.0%","39.7%",".048",".289",".175",".175",".222",".172","","6","0.5","-6.6","-2.3","-0.7","17326"
"Jonathan Villar","CHC","46","166","2","19","15","6","6.6%","25.3%",".105",".288",".222",".271",".327",".263","","65","1.6","-5.3","-7.5","-0.7","10071"
"Franmil Reyes","CLE","43","176","4","12","16","0","6.8%","41.5%",".105",".337",".204",".261",".309",".255","","63","-0.7","-8.0","-4.8","-0.8","14566"
"Miguel Sano","MIN","17","65","1","1","3","1","13.8%","32.3%",".056",".121",".093",".231",".148",".193","","20","-0.9","-6.7","-2.6","-0.8","12164"
"Elias Diaz","COL","53","188","5","15","20","0","6.9%","21.8%",".133",".256",".220",".271",".353",".274","","60","-1.6","-10.5","-3.6","-0.8","11680"
"Robinson Chirinos","BAL","42","142","2","7","15","1","9.9%","30.3%",".114",".228",".163",".268",".276",".251","","59","-0.2","-6.8","-5.3","-0.8","3142"
"Calvin Mitchell","PIT","26","88","2","4","7","1","4.5%","26.1%",".133",".237",".193",".227",".325",".241","","52","0.2","-4.8","-6.0","-0.8","22169"
"Jacob Stallings","MIA","59","191","2","17","21","0","7.9%","24.1%",".057",".260",".201",".267",".259",".240","","55","-2.6","-12.7","-1.8","-0.8","13723"
"Spencer Torkelson","DET","67","244","4","19","16","0","10.7%","25.8%",".098",".248",".192",".283",".290",".261","","68","-2.5","-11.3","-4.4","-0.8","27465"
